# Flame properties needed to calculate 
# the critical conditions for sDDT
#
# [1] = density
# [2] = laminar flame speed
# [3] = width of the 12C-burning zone
# [4] = width of the 16O-burning zone
# [5] = 12C fluid expansion factor
# [6] = 16O fluid expansion factor
# [7] = cold fuel sound speed
# [8] = sound speed, end of 12C-burning
# [9] = sound speed, end of 16O-burning
  6.2123355063995406E+07  1.6069860927066073E+05  3.3904199213423643E-02  4.1468908564114759E+00  1.4970340626079488E+00  1.8930110452098299E+00  4.9954340485469949E+08  6.1025500597273409E+08  6.8390261314660811E+08
  6.5283573973278247E+07  1.7787382781907177E+05  2.9497817037850142E-02  3.4132089013411941E+00  1.4887314719810223E+00  1.8748531972150917E+00  5.0404390557383269E+08  6.1420906840496027E+08  6.8702159139554453E+08
  6.8604553413673759E+07  1.9663525248992688E+05  2.5710974228355898E-02  2.7646347519385843E+00  1.4809020702961537E+00  1.8579299227399007E+00  5.0857409207134718E+08  6.1825637329123771E+08  6.9032415089876175E+08
  7.2094471283329487E+07  2.1606680809720937E+05  2.2511758604166876E-02  2.2060383367083780E+00  1.4736237134111645E+00  1.8430000506715574E+00  5.1313444432597888E+08  6.2241763657533526E+08  6.9395929395157230E+08
  7.5761921490576446E+07  2.3719800668758567E+05  1.9841513345923857E-02  1.7826078697837360E+00  1.4660524801208616E+00  1.8267954887727476E+00  5.1772540966912574E+08  6.2652097601358902E+08  6.9733324296814704E+08
  7.9615935116393700E+07  2.6157587143540569E+05  1.7318066069856565E-02  1.4618361993348263E+00  1.4588105301644807E+00  1.8108264904841469E+00  5.2234736223632097E+08  6.3069662313361549E+08  7.0072117296712184E+08
  8.3666002653407559E+07  2.8887587799283752E+05  1.5052345569164684E-02  1.2263909873389485E+00  1.4515386032184425E+00  1.7931644860077245E+00  5.2700071872081161E+08  6.3486892906214225E+08  7.0375361354474831E+08
  8.7922097376189947E+07  3.1732609108698310E+05  1.3183317734788137E-02  9.9590994173224590E-01  1.4447398886227245E+00  1.7791441285787288E+00  5.3168566134353316E+08  6.3914631565226996E+08  7.0745338023000610E+08
  9.2394699900406927E+07  3.4698119029710151E+05  1.1720965312407650E-02  7.8393487524111638E-01  1.4377798791223722E+00  1.7690968239568896E+00  5.3640256991491371E+08  6.4339388150823605E+08  7.1191233788275373E+08
  9.7094823991290197E+07  3.8068532081305468E+05  1.0325641953344273E-02  6.7237726534986109E-01  1.4310367437908893E+00  1.7482641861827666E+00  5.4115190758270645E+08  6.4769443454415822E+08  7.1422002732367051E+08
  1.0203404368498977E+08  4.1917715531275567E+05  9.0073393600418848E-03  5.6070082755622841E-01  1.4246647211175729E+00  1.7328214620625522E+00  5.4593442646793127E+08  6.5208616002981210E+08  7.1755960913228393E+08
  1.0722452178958853E+08  4.6066451375453809E+05  7.8372378385820132E-03  4.7428080307232107E-01  1.4183297101915835E+00  1.7177046237114488E+00  5.5075019676721668E+08  6.5649409157804871E+08  7.2093545102315223E+08
  1.1267903983596927E+08  5.0275341750509152E+05  6.9800498130069312E-03  2.5218299485604639E-01  1.4119297786765588E+00  1.7866096051565583E+00  5.5559944684611952E+08  6.6089495211832654E+08  7.4156533904031169E+08
  1.1841102955227900E+08  5.4916113234379923E+05  6.2028466754648843E-03  3.3324558321773567E-01  1.4056006694953456E+00  1.6880807934262394E+00  5.6048256872994995E+08  6.6532063253467751E+08  7.2772364207265842E+08
  1.2443460593950509E+08  6.0169419493182434E+05  5.4577421590472084E-03  2.6658423391896408E-01  1.3996415391561230E+00  1.6793952030963928E+00  5.6540029071208596E+08  6.6984162964097583E+08  7.3238466935836148E+08
  1.3076460202960855E+08  6.5992029591544834E+05  4.7521128543621524E-03  2.4005016078169542E-01  1.3940630429662104E+00  1.6580915637567941E+00  5.7035301662858605E+08  6.7446515403510737E+08  7.3431770977178729E+08
  1.3741660541180086E+08  7.1942053445537330E+05  4.1792769866579775E-03  2.0551387137297847E-01  1.3883485977163577E+00  1.6442435784632599E+00  5.7534094108296204E+08  6.7906931030289161E+08  7.3782055052325821E+08
  1.4440699661692005E+08  7.8242061598188651E+05  3.7157881644286368E-03  1.7514166931949923E-01  1.3824479688018265E+00  1.6301582544945605E+00  5.8036425505714309E+08  6.8364037058114171E+08  7.4124431019327068E+08
  1.5175298945441899E+08  8.5230944608100282E+05  3.2847660160051050E-03  1.4980351568755679E-01  1.3769092703816872E+00  1.6156556889694060E+00  5.8542374679248857E+08  6.8831153531901920E+08  7.4454657739746785E+08
  1.5947267340130258E+08  9.2806451785413490E+05  2.8641658889735121E-03  1.3325166839539820E-01  1.3718540669677357E+00  1.5980531988779347E+00  5.9051969882850039E+08  6.9311697592164981E+08  7.4710710183891821E+08
  1.6758505814738637E+08  1.0072365550539015E+06  2.4905534050312884E-03  1.1472216663110679E-01  1.3671436386957021E+00  1.5843174863831448E+00  5.9565252291170263E+08  6.9802585582891834E+08  7.5051589348553824E+08
  1.7611012040658098E+08  1.0855331328825287E+06  2.1918144112595349E-03  9.7093920504756112E-02  1.3619339908887476E+00  1.5733276591296352E+00  6.0082276462223959E+08  7.0282714369596910E+08  7.5454549216710818E+08
  1.8506885310946962E+08  1.1677579546453420E+06  1.9381450233806215E-03  8.1021766742829862E-02  1.3567128244495241E+00  1.5650354692419706E+00  6.0603062196235859E+08  7.0764157253091574E+08  7.5920827521926081E+08
  1.9448331709830886E+08  1.2575198549117502E+06  1.7054730403083026E-03  7.4419413942277218E-02  1.3517459489461050E+00  1.5450809204661551E+00  6.1127637771282923E+08  7.1253810081364024E+08  7.6105427604263628E+08
  2.0437669545176336E+08  1.3525959580999655E+06  1.4912566121781995E-03  6.3797796934247433E-02  1.3470709648074952E+00  1.5351816196202557E+00  6.1656085105908179E+08  7.1752913649949944E+08  7.6529871849662447E+08
  2.1477335057314390E+08  1.4484204591422628E+06  1.3176661886421675E-03  5.5187182339387589E-02  1.3423199101902197E+00  1.5224975333012358E+00  6.2188428774784577E+08  7.2251971125412560E+08  7.6884498320111334E+08
  2.2569888418271998E+08  1.5521220147448592E+06  1.1656497913760347E-03  4.8308962802517841E-02  1.3372857256639346E+00  1.5095934777980422E+00  6.2724729452944601E+08  7.2745432403645957E+08  7.7231322341456378E+08
  2.3718020036185241E+08  1.6651700145438332E+06  1.0333537450368964E-03  4.2889246673764980E-02  1.3324231888180351E+00  1.4981351895928339E+00  6.3264993540633941E+08  7.3245382817516100E+08  7.7612519694865179E+08
  2.4924557180418554E+08  1.7862590305923973E+06  9.1177423016057546E-04  3.8414858220349013E-02  1.3278706761366852E+00  1.4862798508343062E+00  6.3809300483669496E+08  7.3755730577619362E+08  7.7981781048110962E+08
  2.6192470943703276E+08  1.9077687754893783E+06  8.0810485172696340E-04  3.4002180424299644E-02  1.3235084701849249E+00  1.4744121301411577E+00  6.4357656563861597E+08  7.4273532803864694E+08  7.8348760142058706E+08
  2.7524883558441496E+08  2.0363208237873395E+06  7.1889545139873718E-04  2.9638459026990666E-02  1.3189485398637883E+00  1.4636183110309402E+00  6.4910123441724658E+08  7.4787980428436255E+08  7.8742182612658572E+08
  2.8925076085190779E+08  2.1774651766606071E+06  6.3795738152840585E-04  2.7260874464642593E-02  1.3143497937048336E+00  1.4493912704223055E+00  6.5466739922758698E+08  7.5303476060742152E+08  7.9041775410008657E+08
  3.0396496492261589E+08  2.3294088649561256E+06  5.6680463477691134E-04  2.4648943371527180E-02  1.3098913570547406E+00  1.4394013925121256E+00  6.6027544884222937E+08  7.5825174357290041E+08  7.9453207069149673E+08
  3.1942768146325290E+08  2.4838184411797738E+06  5.0383980764217890E-04  2.1555655352467222E-02  1.3056968066839705E+00  1.4317589546664220E+00  6.6592606052461433E+08  7.6356769473450553E+08  7.9928685663346028E+08
  3.3567698734940004E+08  2.6393277490678555E+06  4.5198186959099270E-04  1.9831661182221749E-02  1.3013380134518460E+00  1.4187877892739147E+00  6.7161953430118334E+08  7.6886057773307145E+08  8.0255704471611881E+08
  3.5275289642964751E+08  2.8100453798913201E+06  4.0413488708784481E-04  1.7696612699944846E-02  1.2970611157968286E+00  1.4098102228897065E+00  6.7735631413219512E+08  7.7420119986649835E+08  8.0692833259255171E+08
  3.7069745805953443E+08  2.9963704508413081E+06  3.6004182845649835E-04  1.6141174275480757E-02  1.2927803864852339E+00  1.3999910967695151E+00  6.8313684618182468E+08  7.7956527743986309E+08  8.1105549293915606E+08
  3.8955486064791822E+08  3.1903353763493150E+06  3.2116270374899029E-04  1.4763366766240679E-02  1.2886008500911921E+00  1.3896998260540465E+00  6.8896157883807063E+08  7.8498391149018514E+08  8.1503495570090055E+08
  4.0937154047073960E+08  3.3798774689307259E+06  2.8955672663172956E-04  1.3077543677333943E-02  1.2844334229694645E+00  1.3821481700905263E+00  6.9483096273443747E+08  7.9043217686311460E+08  8.1980973164785230E+08
  4.3019629602016431E+08  3.5820661832002988E+06  2.6121647009253265E-04  1.2037640334351511E-02  1.2802481773598362E+00  1.3724289583640783E+00  7.0074545077330756E+08  7.9590059787595737E+08  8.2394406181337166E+08
  4.5208040817067415E+08  3.8027903028363199E+06  2.3490060077835655E-04  1.1099806064465784E-02  1.2761608723798810E+00  1.3637935600480964E+00  7.0670549815090752E+08  8.0142556520778084E+08  8.2839663295625079E+08
  4.7507776645799792E+08  4.0393102843306246E+06  2.1038393404148182E-04  1.0256335523114285E-02  1.2721375826816044E+00  1.3545815048929759E+00  7.1271156238378060E+08  8.0699752420323491E+08  8.3267018503318906E+08
  4.9924500178187513E+08  4.2733039129053093E+06  1.8960727433402018E-04  9.3135319171223710E-03  1.2681124120561422E+00  1.3461011247106622E+00  7.1876405195353889E+08  8.1259589550040948E+08  8.3716332209147310E+08
  5.2464162585941935E+08  4.5125873582471516E+06  1.7229976573959592E-04  8.8205093466718551E-03  1.2640054611516560E+00  1.3344176074988510E+00  7.2486337613090646E+08  8.1819545823406816E+08  8.4064989767658544E+08
  5.5133017777246320E+08  4.7700065792691354E+06  1.5635279069387654E-04  7.8475213672115404E-03  1.2599796587694014E+00  1.3308144857193502E+00  7.3101025804721189E+08  8.2384862649406385E+08  8.4667721790446293E+08
  5.7937637796979487E+08  5.0471386555815106E+06  1.4141789816048042E-04  7.1142780976221846E-03  1.2560292799121131E+00  1.3251305996151559E+00  7.3720501065011299E+08  8.2955461253013754E+08  8.5206929732881320E+08
  6.0884929010349882E+08  5.3542801118779406E+06  1.2757130899247642E-04  6.7569764209576702E-03  1.2524573423304188E+00  1.3155520802086167E+00  7.4344763190503669E+08  8.3541036848981237E+08  8.5621066937134731E+08
  6.3982149109789956E+08  5.6272817136440566E+06  1.1631402450426869E-04  6.0822151027512799E-03  1.2485687402233907E+00  1.3090565812413122E+00  7.4973376324719250E+08  8.4111236337932909E+08  8.6127477309602177E+08
  6.7236924986994481E+08  5.9266288065615017E+06  1.0630885167573626E-04  5.6886469377703530E-03  1.2449820186142779E+00  1.3020751346741544E+00  7.5606416041333508E+08  8.4687598745999706E+08  8.6611699427553546E+08
  7.0657271514110649E+08  6.2456793086552247E+06  9.7092388932943914E-05  5.2766727774634222E-03  1.2414970882907652E+00  1.2959123268855344E+00  7.6244250666824400E+08  8.5267970535636806E+08  8.7121706631959081E+08
  7.4251611280325985E+08  6.5794388167994032E+06  8.8440394437791145E-05  4.9406770922004037E-03  1.2380224587503790E+00  1.2893368057409491E+00  7.6887259572392988E+08  8.5853958832014155E+08  8.7621240060530794E+08
  7.8028795332460201E+08  6.9115993067500126E+06  8.0893239766993680E-05  4.5528206524032954E-03  1.2343134560867930E+00  1.2831327810099651E+00  7.7535846674949217E+08  8.6446325717533374E+08  8.8142362095599663E+08
  8.1998124970632398E+08  7.2673124084470607E+06  7.4110173358908724E-05  4.2592770099620387E-03  1.2302229866868553E+00  1.2764867082977069E+00  7.8190298378190827E+08  8.7045409382858109E+08  8.8666443496570194E+08
  8.6169374652672267E+08  7.6474656115002418E+06  6.8005543908824593E-05  3.9587590406439171E-03  1.2260424049782956E+00  1.2702146849799898E+00  7.8850036188413692E+08  8.7648730622801399E+08  8.9211986350608349E+08
  9.0552816063682997E+08  8.0472793543392485E+06  6.2373478321820690E-05  3.6829804288171391E-03  1.2219417930014909E+00  1.2637177247428271E+00  7.9514967682942212E+08  8.8256514557007933E+08  8.9752449352296841E+08
  9.5159243410024548E+08  8.4444922655782215E+06  5.7280321453815518E-05  3.4290621698933304E-03  1.2180227730599886E+00  1.2573440248706929E+00  8.0185176847372282E+08  8.8868428517226410E+08  9.0295781282589650E+08
  1.0000000000000000E+09  8.8524814227927402E+06  5.2869598626707285E-05  3.2038096010747305E-03  1.2143418243483557E+00  1.2516665481721416E+00  8.0860657224673188E+08  8.9483907342520761E+08  9.0858095275376737E+08
